Descrição,Beneficiario,Data,Valor R$ 
Impostos,DARF        - 13.233.685/0001-68 -0561,2022-09-21 00:00:00,"26,07"
Impostos,DARF        - 13.233.685/0001-68 -0561,2022-09-21 00:00:00,"117,87"
Pagamento de Boleto,DESTRO BRASIL DISTRIBUICAO,2022-09-21 00:00:00,"166,72"
Pagamento de Boleto,DISAUTO DISTRIBUIDORA DE AUTOP,2022-09-21 00:00:00,"228,42"
Pagamento de Boleto,DISTRIBUIDORA AUTO P M I LTDA,2022-09-21 00:00:00,"348,96"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-09-21 00:00:00,"5,40"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-09-21 00:00:00,"10,79"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-09-21 00:00:00,"100,05"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-09-21 00:00:00,"1000,00"
Pagamento de Boleto,LOGISTICA DISTRIBUIDORA LTDA,2022-09-21 00:00:00,"469,16"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-21 00:00:00,"300,00"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-21 00:00:00,"347,76"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-21 00:00:00,"990,00"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-21 00:00:00,"1000,00"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-21 00:00:00,"1392,05"
Pagto conta telefone,OI S.A.(PR),2022-09-21 00:00:00,"115,17"
Pagamento de Boleto,OTT AND IPTV LTDA,2022-09-21 00:00:00,"112,12"
Pagamento de Boleto,PRAIANA DISTRIBUIDORA DE COSMETICOS,2022-09-21 00:00:00,"325,63"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-09-21 00:00:00,"21,00"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-09-21 00:00:00,"27,00"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-09-21 00:00:00,"39,00"
Pagamento de Boleto,SCHERER SA COMERCIO DE AUTOPEC,2022-09-21 00:00:00,"28,26"
Pagamento de Boleto,SEGALA S ALIMENTOS LTDA,2022-09-21 00:00:00,"286,04"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-21 00:00:00,"34,83"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-21 00:00:00,"55,73"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-21 00:00:00,"74,73"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-21 00:00:00,"81,84"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-21 00:00:00,"83,86"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-21 00:00:00,"86,15"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-21 00:00:00,"89,40"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-21 00:00:00,"113,02"
Pagamento de Boleto,SERVOPA,2022-09-21 00:00:00,"179,57"
Pagamento de Boleto,SOUZA ROXO,2022-09-21 00:00:00,"957,64"
Pagamento de Boleto,SUL BRASIL FIDC ABERTO MULTISETORIAL,2022-09-21 00:00:00,"1309,80"
Pagto conta telefone,TIM S/A,2022-09-21 00:00:00,"40,99"
Pagto conta telefone,TIM S/A,2022-09-21 00:00:00,"51,97"
Pagto conta telefone,TIM S/A,2022-09-21 00:00:00,"54,99"
Pagto conta telefone,TIM S/A,2022-09-21 00:00:00,"58,87"
Pagto conta telefone,TIM S/A,2022-09-21 00:00:00,"60,99"
Pagto conta telefone,TIM S/A,2022-09-21 00:00:00,"75,94"
Pagamento de Boleto,TIROL ORLEANS,2022-09-21 00:00:00,"412,73"
Pagamento de Boleto,TRES CORACOES ALIMENTOS S A,2022-09-21 00:00:00,"729,60"
Telefone Pre-Pago,48991370395-Vivo PR e SC,2022-09-22 00:00:00,"15,00"
Pagamento de Boleto,ASSOCIACCO DOS AMIGOS DE SANTA,2022-09-22 00:00:00,"113,41"
Pagamento de Boleto,AURORA LTDA,2022-09-22 00:00:00,"200,23"
Pagamento de Boleto,AURORA LTDA,2022-09-22 00:00:00,"209,71"
Pagamento de Boleto,AURORA LTDA,2022-09-22 00:00:00,"2690,76"
Pagamento de Boleto,BANCO BV S.A,2022-09-22 00:00:00,"68,10"
Pagamento de Boleto,BANCO C6 S.A.,2022-09-22 00:00:00,"1321,17"
Pagamento de Boleto,BANCO DO BRASIL,2022-09-22 00:00:00,"203,47"
Pagamento de Boleto,BANCO J.SAFRA S/A,2022-09-22 00:00:00,"436,35"
Pagamento de Boleto,BANCO J.SAFRA S/A,2022-09-22 00:00:00,"551,04"
Pagamento de Boleto,BANCO LOSANGO SA BANCO MULTIPLO,2022-09-22 00:00:00,"670,94"
Pagamento de Boleto,BANCO SICOOB S.A.,2022-09-22 00:00:00,"282,25"
Pagamento de Boleto,BANCO SICOOB S.A.,2022-09-22 00:00:00,"482,54"
Pagamento de Boleto,BANCO VOTORANTIM S.A.,2022-09-22 00:00:00,"284,94"
Pagamento de Boleto,BANCO VOTORANTIM S.A.,2022-09-22 00:00:00,"652,00"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-22 00:00:00,"200,14"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-22 00:00:00,"914,22"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-22 00:00:00,"2277,72"
Pagamento de Boleto,BCO COOPERATIVO SICREDI S.A.,2022-09-22 00:00:00,"1097,52"
Pagamento de Boleto,BV FINANCEIRA SA CREDITO FINANCIAMENTO,2022-09-22 00:00:00,"823,19"
Pagamento de Boleto,BV FINANCEIRA SA CREDITO FINANCIAMENTO,2022-09-22 00:00:00,"876,92"
Pagamento de Boleto,CAIXA ECONOMICA FEDERAL,2022-09-22 00:00:00,"230,00"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-22 00:00:00,"54,33"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-22 00:00:00,"116,96"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-22 00:00:00,"122,92"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-22 00:00:00,"125,52"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-22 00:00:00,"184,14"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-22 00:00:00,"187,84"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-22 00:00:00,"188,62"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-22 00:00:00,"243,90"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-22 00:00:00,"354,10"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-22 00:00:00,"25,29"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-22 00:00:00,"26,57"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-22 00:00:00,"57,25"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-22 00:00:00,"57,38"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-22 00:00:00,"87,39"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-22 00:00:00,"127,01"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-22 00:00:00,"165,99"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-22 00:00:00,"204,34"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-22 00:00:00,"264,94"
Pagto conta telefone,CLARO S.A.,2022-09-22 00:00:00,"87,28"
Pagamento de Boleto,CREDISOL - INSTITUICAO DE CREDITO SOLI,2022-09-22 00:00:00,"358,59"
Impostos,DARE SANTA CATARINA,2022-09-22 00:00:00,"142,69"
Impostos,DARE SANTA CATARINA,2022-09-22 00:00:00,"349,88"
Impostos,DARE SANTA CATARINA,2022-09-22 00:00:00,"628,86"
Impostos,DARE SANTA CATARINA,2022-09-22 00:00:00,"976,16"
Impostos,DAS - SIMPLES NACIONAL,2022-09-22 00:00:00,"586,55"
Pagamento de Boleto,DESTRO BRASIL DISTRIBUICAO,2022-09-22 00:00:00,"462,40"
Pagamento de Boleto,DISTRIBUIDORA AUTO P M I LTDA,2022-09-22 00:00:00,"424,41"
Pagamento de Boleto,EBANX LTDA,2022-09-22 00:00:00,"40,14"
Pagamento conta luz,FORCA E LUZ URUSSANGA,2022-09-22 00:00:00,"59,53"
Pagamento conta luz,FORCA E LUZ URUSSANGA,2022-09-22 00:00:00,"97,60"
Pagamento de Boleto,FRANGOS MORGANA ABATE DE AVES LTDA,2022-09-22 00:00:00,"722,44"
Pagamento de Boleto,GRANJA PINHEIROS LTDA,2022-09-22 00:00:00,"536,99"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-09-22 00:00:00,"5,40"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-09-22 00:00:00,"94,72"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-09-22 00:00:00,"141,24"
Pagamento de Boleto,JOACABA PNEUS LTDA,2022-09-22 00:00:00,"1054,82"
Pagamento de Boleto,NATURA ECO PAY SE FIN E TECN,2022-09-22 00:00:00,"224,81"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-22 00:00:00,"300,00"
Pagto conta telefone,OI SA TV,2022-09-22 00:00:00,"135,29"
Pagamento de Boleto,PAGSEGURO INTERNET INST DE PAG,2022-09-22 00:00:00,"58,80"
Pagamento de Boleto,PEPA DISTRIBUIDORA M E C LT,2022-09-22 00:00:00,"230,39"
Pagamento de Boleto,PREMIER VEICULOS SA,2022-09-22 00:00:00,"244,00"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-09-22 00:00:00,"134,19"
Pagamento de Boleto,RLS COMERCIAL DE ALIMENTOS LTDA,2022-09-22 00:00:00,"134,09"
Pagamento de Boleto,RLS COMERCIAL DE ALIMENTOS LTDA,2022-09-22 00:00:00,"138,10"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-22 00:00:00,"51,15"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-22 00:00:00,"55,73"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-22 00:00:00,"65,87"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-22 00:00:00,"111,92"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-22 00:00:00,"209,75"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-22 00:00:00,"224,06"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-22 00:00:00,"235,26"
Pagamento de Boleto,Shopee PROCESSADO POR ADYEN,2022-09-22 00:00:00,"56,43"
Pagamento de Boleto,SOUZA CRUZ LTDA,2022-09-22 00:00:00,"194,30"
Pagto conta telefone,TIM S/A,2022-09-22 00:00:00,"40,99"
Pagto conta telefone,TIM S/A,2022-09-22 00:00:00,"57,29"
Pagto conta telefone,TIM S/A,2022-09-22 00:00:00,"60,99"
Pagto conta telefone,VIVO PR E SC,2022-09-22 00:00:00,"76,27"
Pagto conta telefone,VIVO PR E SC,2022-09-22 00:00:00,"99,49"
Pagto conta telefone,VIVO PR E SC,2022-09-22 00:00:00,"112,43"
Pagamento de Boleto,ATEKY INTERNET EIRELI ME,2022-09-23 00:00:00,"183,68"
Pagamento de Boleto,BANCO BRADESCO FINANCIAMENTOS SA,2022-09-23 00:00:00,"429,15"
Pagamento de Boleto,BANCO CSF S.A.,2022-09-23 00:00:00,"444,98"
Pagamento de Boleto,BANCO DIGIMAIS S A,2022-09-23 00:00:00,"459,68"
Pagamento de Boleto,BANCO DO BRASIL,2022-09-23 00:00:00,"328,95"
Pagamento de Boleto,BANCO DO BRASIL,2022-09-23 00:00:00,"343,62"
Pagamento de Boleto,BANCO DO BRASIL,2022-09-23 00:00:00,"427,31"
Pagamento de Boleto,BANCO DO BRASIL,2022-09-23 00:00:00,"808,40"
Pagamento de Boleto,BANCO LOSANGO SA BANCO MULTIPLO,2022-09-23 00:00:00,"199,35"
Pagamento de Boleto,BANCO SICOOB S.A.,2022-09-23 00:00:00,"340,92"
Pagamento de Boleto,BANCO VOTORANTIM S/A,2022-09-23 00:00:00,"696,64"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-23 00:00:00,"870,00"
Pagamento de Boleto,BCO SANTANDER (BRASIL) S.A.,2022-09-23 00:00:00,"674,63"
Pagamento de Boleto,BV FINANCEIRA SA CREDITO FINANCIAMENTO,2022-09-23 00:00:00,"571,00"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-23 00:00:00,"26,73"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-23 00:00:00,"99,56"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-23 00:00:00,"108,72"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-23 00:00:00,"109,27"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-23 00:00:00,"113,29"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-23 00:00:00,"114,77"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-23 00:00:00,"230,33"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-23 00:00:00,"234,22"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-23 00:00:00,"107,68"
Pagamento de Boleto,CONF NAC COOP CENTRAIS UNICRED,2022-09-23 00:00:00,"204,21"
Pagamento de Boleto,COOPERATIVA DE ELETRICIDADE DE SAO LUD,2022-09-23 00:00:00,"51,49"
Pagamento conta luz,COORSEL,2022-09-23 00:00:00,"28,30"
Pagamento conta luz,COORSEL,2022-09-23 00:00:00,"100,28"
Pagamento conta luz,COORSEL,2022-09-23 00:00:00,"179,20"
Pagamento conta luz,COORSEL,2022-09-23 00:00:00,"223,81"
Pagamento conta luz,COORSEL,2022-09-23 00:00:00,"238,50"
Impostos,DARE SANTA CATARINA,2022-09-23 00:00:00,"142,69"
Impostos,DARE SANTA CATARINA,2022-09-23 00:00:00,"228,59"
Impostos,DARE SANTA CATARINA,2022-09-23 00:00:00,"423,71"
Pagamento de Boleto,DISTRIBUIDORA MULLER COMERCIO REPRESEN,2022-09-23 00:00:00,"277,46"
Pagamento de Boleto,DISTRIBUIDORA MULLER COMERCIO REPRESEN,2022-09-23 00:00:00,"622,04"
Pagamento de Boleto,FUMACENSE ALIMENTOS LTDA,2022-09-23 00:00:00,"629,70"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-09-23 00:00:00,"5,40"
Pagto via Auto-Atend.BB,GRU-GUIA RECOLHIM. UNIAO,2022-09-23 00:00:00,"5,40"
Pagto via Auto-Atend.BB,GRU-GUIA RECOLHIM. UNIAO,2022-09-23 00:00:00,"10,79"
Pagamento de Boleto,HAVAN S.A.,2022-09-23 00:00:00,"9,99"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-09-23 00:00:00,"225,91"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-09-23 00:00:00,"697,31"
Pagamento de Boleto,LF DISTRIBUIDORA DE LIVROS LTDA,2022-09-23 00:00:00,"58,00"
Pagamento de Boleto,NU PAGAMENTOS - IP,2022-09-23 00:00:00,"300,00"
Pagamento de Boleto,NU PAGAMENTOS S.A.,2022-09-23 00:00:00,"300,00"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-23 00:00:00,"1000,00"
Pagamento de Boleto,"PEFISA S.A.- CRÉDITO, FINANCIAMENTO E",2022-09-23 00:00:00,"256,90"
Pagamento de Boleto,PREFEITURA DE ORLEANS MULTA DE,2022-09-23 00:00:00,"207,10"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-23 00:00:00,"34,83"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-23 00:00:00,"36,60"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-23 00:00:00,"38,70"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-23 00:00:00,"55,73"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-23 00:00:00,"57,10"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-23 00:00:00,"57,13"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-23 00:00:00,"174,25"
Pgto conta água,SERVICO AUTONOMO MUNICIPA,2022-09-23 00:00:00,"688,41"
Pagto conta telefone,TIM S/A,2022-09-23 00:00:00,"56,18"
Pagto conta telefone,TIM S/A,2022-09-23 00:00:00,"57,11"
Pagto conta telefone,TIM S/A,2022-09-23 00:00:00,"86,85"
Pagamento de Boleto,TUBARONENSE C A GEN ALIMENTICIOS TRANS,2022-09-23 00:00:00,"1485,12"
Pagamento de Boleto,VIDRACARIA LINDE LTDA,2022-09-23 00:00:00,"293,91"
Pagto conta telefone,VIVO PR E SC,2022-09-23 00:00:00,"56,99"
Pagto conta telefone,VIVO PR E SC,2022-09-23 00:00:00,"73,44"
Pagamento de Boleto,WE PAY OUT SERVICOS DE PAGAMENTOS LTDA,2022-09-23 00:00:00,"175,90"
Pagamento de Boleto,ASSOCIACAO DOS CAMINHONEIROS T,2022-09-26 00:00:00,"709,02"
Pagamento de Boleto,ATACADAO S.A.,2022-09-26 00:00:00,"3750,08"
Pagamento de Boleto,ATEKY INTERNET LTDA,2022-09-26 00:00:00,"112,32"
Pagamento de Boleto,B G FERRAMENTAS IND COM IMP EXP LTD,2022-09-26 00:00:00,"304,30"
Pagamento de Boleto,BANCO C6 S.A.,2022-09-26 00:00:00,"255,82"
Pagamento de Boleto,BANCO DO BRASIL,2022-09-26 00:00:00,"99,90"
Pagamento de Boleto,BANCO DO BRASIL,2022-09-26 00:00:00,"257,73"
Pagamento de Boleto,BANCO DO BRASIL,2022-09-26 00:00:00,"280,00"
Pagamento de Boleto,BANCO DO BRASIL,2022-09-26 00:00:00,"285,41"
Pagamento de Boleto,BANCO J.SAFRA S/A,2022-09-26 00:00:00,"436,35"
Pagamento de Boleto,BANCO J.SAFRA S/A,2022-09-26 00:00:00,"749,86"
Pagamento de Boleto,BANCO J.SAFRA S/A,2022-09-26 00:00:00,"810,01"
Pagamento de Boleto,BANCO PAN SA,2022-09-26 00:00:00,"563,88"
Pagamento de Boleto,BANCO PAN SA - RECEB BOL CARTOES,2022-09-26 00:00:00,"212,00"
Pagamento de Boleto,BANCO VOTORANTIM S.A.,2022-09-26 00:00:00,"437,82"
Pagamento de Boleto,BANCO VOTORANTIM S/A,2022-09-26 00:00:00,"552,00"
Pagamento de Boleto,BANCO VOTORANTIM S/A,2022-09-26 00:00:00,"1024,00"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-26 00:00:00,"102,46"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-26 00:00:00,"105,49"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-26 00:00:00,"106,12"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-26 00:00:00,"119,62"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-26 00:00:00,"168,56"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-26 00:00:00,"185,30"
Pagamento de Boleto,BCO BRADESCO S.A.,2022-09-26 00:00:00,"361,20"
Pagamento de Boleto,BCO VOTORANTIM S.A.,2022-09-26 00:00:00,"793,44"
Pagamento de Boleto,BCO VOTORANTIM S.A.,2022-09-26 00:00:00,"1110,00"
Pagamento de Boleto,BEBIDAS NUERNBERG LTDA,2022-09-26 00:00:00,"378,20"
Pagamento de Boleto,BEBIDAS NUERNBERG LTDA,2022-09-26 00:00:00,"526,41"
Pagamento de Boleto,BEBIDAS NUERNBERG LTDA,2022-09-26 00:00:00,"754,46"
Pagamento de Boleto,BEBIDAS PORTAL LTDA,2022-09-26 00:00:00,"228,00"
Pagamento de Boleto,BV FINANCEIRA SA CREDITO FINANCIAMENTO,2022-09-26 00:00:00,"681,00"
Pagamento de Boleto,CAIXA ECONOMICA FEDERAL,2022-09-26 00:00:00,"690,00"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-26 00:00:00,"82,63"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-26 00:00:00,"85,88"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-26 00:00:00,"124,50"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-26 00:00:00,"201,11"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-26 00:00:00,"229,37"
Pagamento conta luz,CELESC DISTRIBUICAO S.A.,2022-09-26 00:00:00,"320,39"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"26,73"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"27,13"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"33,57"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"35,93"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"51,95"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"66,54"
Pagto Energia Elétrica,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"88,96"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"97,29"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"115,30"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"134,14"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"139,22"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"139,91"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"177,79"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"184,22"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"191,17"
Pagamento de Boleto,CELESC DISTRIBUICAO SA,2022-09-26 00:00:00,"565,81"
Pagamento de Boleto,CENTRAL COMERCIO DE ALUMINIO E ACESSOR,2022-09-26 00:00:00,"500,00"
Pagto conta telefone,CLARO S.A.,2022-09-26 00:00:00,"207,35"
Pagamento de Boleto,COMERCIO DE GENEROS ALIMENTICIOS MATHE,2022-09-26 00:00:00,"688,02"
Pagamento de Boleto,COOPERATIVA CENTRAL DE CREDITO AILOS,2022-09-26 00:00:00,"204,98"
Pagamento conta luz,COOPERCOCAL,2022-09-26 00:00:00,"29,21"
Pagamento conta luz,COOPERCOCAL,2022-09-26 00:00:00,"47,91"
Pagamento conta luz,COORSEL,2022-09-26 00:00:00,"96,27"
Pagamento conta luz,COORSEL,2022-09-26 00:00:00,"288,18"
Pagamento de Boleto,COPAL ALIMENTOS LTDA,2022-09-26 00:00:00,"375,09"
Pagamento de Boleto,DAL MOLIN & CIA LTDA,2022-09-26 00:00:00,"273,33"
Impostos,DARE SANTA CATARINA,2022-09-26 00:00:00,"142,69"
Impostos,DARE SANTA CATARINA,2022-09-26 00:00:00,"329,22"
Impostos,DARE SANTA CATARINA,2022-09-26 00:00:00,"432,89"
Impostos,DARE SANTA CATARINA,2022-09-26 00:00:00,"723,32"
Impostos,DAS - SIMPLES NACIONAL,2022-09-26 00:00:00,"66,60"
Pagamento de Boleto,DESTRO BRASIL DISTRIBUICAO,2022-09-26 00:00:00,"1513,74"
Pagamento de Boleto,DIFAFA DIST DE PROD ALIM LTDA,2022-09-26 00:00:00,"1062,93"
Pagamento de Boleto,DIMASA DISTRIBUIDORA MAQUINAS,2022-09-26 00:00:00,"290,03"
Pagamento de Boleto,EBANX LTDA,2022-09-26 00:00:00,"19,62"
Pagamento de Boleto,EMBREPAR AUTOMOTIVA LTDA,2022-09-26 00:00:00,"272,25"
Pagamento de Boleto,ENGEPLUS TELECOM LTDA - EPP,2022-09-26 00:00:00,"58,64"
Pagamento conta luz,FORCA E LUZ URUSSANGA,2022-09-26 00:00:00,"116,03"
Pagamento conta luz,FORCA E LUZ URUSSANGA,2022-09-26 00:00:00,"127,60"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-09-26 00:00:00,"5,40"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-09-26 00:00:00,"10,79"
Impostos,GRU-GUIA RECOL.UNIAO(REF),2022-09-26 00:00:00,"11,30"
Pagto via Auto-Atend.BB,GRU-GUIA RECOLHIM. UNIAO,2022-09-26 00:00:00,"5,40"
Pagamento de Boleto,INVESTIMOVEIS EMPREENDIMENTOS SA,2022-09-26 00:00:00,"850,52"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-09-26 00:00:00,"129,60"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-09-26 00:00:00,"317,20"
Pagamento de Boleto,ITAU UNIBANCO S.A.,2022-09-26 00:00:00,"357,80"
Pagamento de Boleto,J.A SALGADOS LTDA,2022-09-26 00:00:00,"525,00"
Pagamento de Boleto,JOEL GELSON PATRICIO LIMA - ME,2022-09-26 00:00:00,"360,81"
Pagamento de Boleto,JUNIOR REUS LTDA ME,2022-09-26 00:00:00,"78,52"
Pagamento de Boleto,MERCADOPAGO.COM REPRESENTACOES LTDA,2022-09-26 00:00:00,"45,90"
Pagamento de Boleto,NEON PAGAMENTOS S.A.,2022-09-26 00:00:00,"110,86"
Pagamento de Boleto,NEON PAGAMENTOS S.A.,2022-09-26 00:00:00,"129,19"
Pagamento de Boleto,NEON PAGAMENTOS S.A.,2022-09-26 00:00:00,"252,50"
Pagamento de Boleto,NIEHUES IND E COM DE TREFILADO,2022-09-26 00:00:00,"299,97"
Pagamento de Boleto,NIEHUES IND E COM T METAL LTDA,2022-09-26 00:00:00,"372,01"
Pagamento de Boleto,NIEHUES IND E COM T METAL LTDA,2022-09-26 00:00:00,"537,14"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-26 00:00:00,"42,36"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-26 00:00:00,"86,58"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-26 00:00:00,"657,23"
Pagamento de Boleto,NU PAGAMENTOS SA,2022-09-26 00:00:00,"2100,00"
Pagamento de Boleto,OCL COMERCIO E IMPORTACAO LTDA,2022-09-26 00:00:00,"429,28"
Pagto conta telefone,OI S.A.(PR),2022-09-26 00:00:00,"160,83"
Pagamento de Boleto,PAGAR.ME PAGAMENTOS S.A.,2022-09-26 00:00:00,"1169,10"
Pagamento de Boleto,PARATI INDUSTRIA E COMERCIO DE ALIMENT,2022-09-26 00:00:00,"1228,87"
Pagamento de Boleto,PEDRO MUFFATO E CIA LTDA,2022-09-26 00:00:00,"251,53"
Pagamento de Boleto,PEPA DISTRIBUIDORA M E C LT,2022-09-26 00:00:00,"263,62"
Pagamento de Boleto,PEPSICO DO BRASIL LTDA,2022-09-26 00:00:00,"278,71"
Pagamento de Boleto,PEPSICO DO BRASIL LTDA,2022-09-26 00:00:00,"534,80"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-09-26 00:00:00,"18,00"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-09-26 00:00:00,"20,40"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-09-26 00:00:00,"33,89"
Impostos,RFB-DARF CODIGO DE BARRAS,2022-09-26 00:00:00,"39,00"
Pagamento de Boleto,S O S ALIMENTOS E TRANSP LTDA,2022-09-26 00:00:00,"581,45"
Pagamento de Boleto,S O S ALIMENTOS E TRANSP LTDA,2022-09-26 00:00:00,"746,45"
Pgto conta água,SAMAE-URUSSANGA,2022-09-26 00:00:00,"34,24"
